YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2017,"Sumner, Edmond",PG,76.00,176.4,21.5,0.083,81.00,102.5,8.25,9.0,NA,NA,NA,NA,NA,NA,106.6%,74.3,NA,NA
2017,"Swanigan, Caleb",PF,79.50,245.6,27.3,NA,87.00,108.0,9.50,10.3,NA,NA,NA,NA,NA,NA,109.4%,97.4,NA,NA
2017,"Thornwell, Sindarius",SG-SF,75.50,211.6,26.1,0.078,82.00,103.0,8.75,8.8,27.0,30.5,11.48,3.03,3.36,15,108.6%,76.6,130.0,133.5
2017,"Trimble, Melo",PG,73.25,195.2,25.6,0.106,74.00,95.5,8.00,8.8,24.5,32.0,10.75,2.92,3.27,6,101.0%,70.0,120.0,127.5
2017,"Walton Jr., Derrick",PG,71.00,188.6,26.3,0.058,74.50,95.0,8.00,8.5,26.0,32.5,11.28,3.12,3.29,9,104.9%,68.0,121.0,127.5
2017,"Welsh, Thomas",PF-C,83.50,254.0,25.6,0.109,84.00,109.5,9.00,10.5,NA,NA,NA,NA,NA,11,100.6%,94.5,NA,NA
2017,"White, Derrick",PG,75.25,189.8,23.6,0.062,79.50,101.5,8.25,8.5,31.0,36.5,10.84,2.92,3.08,10,105.6%,70.1,132.5,138.0
2017,"Williams-Goss, Nigel",PG,73.50,190.2,24.8,0.056,79.25,99.0,8.75,9.3,27.5,34.5,10.42,3.08,3.19,10,107.8%,80.9,126.5,133.5
2017,"Wilson, D.J.",PF,80.75,234.4,25.3,0.064,87.00,109.5,9.25,10.3,NA,NA,NA,NA,NA,NA,107.7%,94.8,NA,NA
2017,"Yurtseven, Omer",C,82.50,248.4,25.7,0.076,85.00,108.5,9.00,10.5,26.0,31.5,12.85,3.30,3.45,6,103.0%,94.5,134.5,140.0
2016,"Baker, Ron",SG,75.25,212.4,26.4,0.079,81.75,97.5,8.75,9.5,30.0,35.5,10.77,2.96,3.45,NA,108.6%,83.1,127.5,133.0
2016,"Baldwin IV, Wade",PG,74.50,201.8,25.6,0.052,83.25,100.0,9.00,9.8,32.5,38.0,10.45,3.01,3.19,NA,111.7%,87.8,132.5,138.0
2016,"Barber, Cat",PG,73.50,173.0,22.5,0.045,77.50,95.5,8.00,8.5,NA,NA,NA,NA,NA,NA,105.4%,68.0,NA,NA
2016,"Beasley, Malik",SG,75.50,189.8,23.4,0.069,79.00,100.5,8.50,9.0,NA,NA,NA,0.00,NA,NA,104.6%,76.5,NA,NA
2016,"Bembry, DeAndre",SG-SF,76.25,206.6,25.0,0.070,81.25,101.0,8.00,9.3,32.0,38.0,10.90,2.87,3.17,NA,106.6%,74.0,133.0,139.0
2016,"Bentil, Ben",PF,79.25,229.2,25.7,0.097,85.50,105.0,9.50,10.0,29.0,33.0,11.16,3.10,3.30,NA,107.9%,95.0,134.0,138.0
2016,"Bolomboy, Joel",PF,79.50,224.4,25.0,0.052,85.75,103.5,9.00,10.3,37.5,40.5,10.26,2.86,3.17,NA,107.9%,92.3,141.0,144.0
2016,"Brogdon, Malcolm",SG,75.75,223.0,27.3,0.054,82.50,98.0,9.00,10.3,30.5,35.5,10.77,2.64,3.31,NA,108.9%,92.3,128.5,133.5
2016,"Brown, Jaylen",SG-SF,77.25,222.8,26.2,0.051,83.75,102.5,8.75,9.0,NA,NA,NA,NA,NA,NA,108.4%,78.8,NA,NA
2016,"Chriss, Marquese",PF,80.75,233.0,25.1,0.085,84.25,105.0,9.00,9.0,32.5,38.5,11.93,3.05,3.26,NA,104.3%,81.0,137.5,143.5
2016,"Cook, Elgin",SF,77.00,209.8,24.9,0.064,82.00,100.5,8.50,10.3,NA,NA,NA,NA,NA,NA,106.5%,87.1,NA,NA
2016,"Cousins, Isaiah",PG,75.25,194.0,24.1,0.048,78.25,98.5,8.25,8.8,30.5,37.0,10.79,2.97,3.24,NA,104.0%,72.2,129.0,135.5
2016,"Davis, Deyonta",PF,81.25,237.2,25.3,0.097,86.50,108.5,9.00,9.3,NA,NA,NA,NA,NA,NA,106.5%,83.3,NA,NA
2016,"Diallo, Cheick",PF,79.50,218.6,24.3,0.056,88.50,107.5,8.50,9.8,31.0,35.0,11.24,3.30,3.26,NA,111.3%,82.9,138.5,142.5
2016,"Dunn, Kris",PG,75.00,0.0,0.0,NA,81.50,100.0,NA,NA,NA,NA,NA,NA,NA,NA,108.7%,NA,NA,NA
2016,"Ellenson, Henry",PF,82.00,242.0,25.3,0.112,86.25,108.0,8.50,9.8,NA,NA,NA,NA,NA,NA,105.2%,82.9,NA,NA
2016,"Ellis, Perry",PF,79.00,217.8,24.5,0.046,82.25,102.0,8.00,8.5,32.0,38.0,10.73,3.03,3.13,NA,104.1%,68.0,134.0,140.0
2016,"Felder, Kay",PG,68.25,177.2,26.7,0.058,74.50,88.5,8.25,8.5,35.5,44.0,11.52,2.90,3.15,NA,109.2%,70.1,124.0,132.5
2016,"Finney-Smith, Dorian",SF,78.50,212.6,24.3,0.065,83.75,105.5,9.00,9.8,32.5,35.5,11.01,3.04,3.27,NA,106.7%,87.8,138.0,141.0
2016,"Gbinije, Michael",SG,77.50,204.6,23.9,0.054,79.50,101.0,8.00,9.0,33.5,37.5,11.00,3.19,3.12,NA,102.6%,72.0,134.5,138.5
2016,"Hamilton, Daniel",SG-SF,78.25,197.0,22.6,0.060,81.00,103.5,9.00,8.5,26.0,29.0,11.48,3.20,3.40,NA,103.5%,76.5,129.5,132.5
2016,"Hield, Buddy",SG,75.75,212.4,26.0,0.061,81.25,101.0,8.50,9.0,NA,NA,NA,NA,NA,NA,107.3%,76.5,NA,NA
2016,"Jackson, Demetrius",PG,72.00,193.8,26.3,0.065,77.50,93.0,8.25,9.0,37.5,43.5,10.81,2.87,3.25,NA,107.6%,74.3,130.5,136.5
2016,"Johnson, Brice",PF,81.00,208.6,22.4,0.075,84.50,106.5,9.00,8.3,33.5,38.0,11.88,2.94,3.20,NA,104.3%,74.3,140.0,144.5
2016,"Jones, Damian",C,82.25,243.6,25.3,0.066,87.75,107.0,8.75,10.5,36.0,37.0,11.35,3.12,3.20,NA,106.7%,91.9,143.0,144.0
2016,"Labissiere, Skal",PF-C,82.50,215.8,22.3,0.057,86.50,105.5,8.75,9.0,NA,NA,NA,NA,NA,NA,104.8%,78.8,NA,NA
2016,"Layman, Jake",SF,80.00,208.6,22.9,0.071,81.25,102.0,8.25,9.3,33.0,39.5,11.35,2.82,3.24,NA,101.6%,76.3,135.0,141.5
2016,"Lee, Marcus",PF-C,81.00,211.0,22.6,0.054,87.00,107.5,9.00,9.0,28.5,35.5,11.68,3.19,3.25,NA,107.4%,81.0,136.0,143.0
2016,"LeVert, Caris",SG,77.75,191.0,22.2,0.076,82.00,101.0,8.50,9.3,NA,NA,NA,NA,NA,NA,105.5%,78.6,NA,NA
2016,"Maker, Thon",PF,83.75,216.0,21.6,0.061,87.00,110.5,8.75,9.5,32.0,36.5,11.15,3.09,3.33,NA,103.9%,83.1,142.5,147.0
2016,"McCaw, Patrick",PG-SG,77.25,180.8,21.3,0.047,82.00,100.5,8.75,8.8,30.0,38.0,11.01,2.97,3.30,NA,106.1%,76.6,130.5,138.5
2016,"Niang, Georges",PF,78.75,230.8,26.2,0.101,82.00,103.0,9.25,9.3,25.0,31.0,11.64,3.17,3.49,NA,104.1%,85.6,128.0,134.0
2016,"Onuaku, Chinanu",C,81.00,245.2,26.3,0.086,86.75,108.5,9.00,8.0,27.5,33.5,11.65,3.00,3.50,NA,107.1%,72.0,136.0,142.0
2016,"Paige, Marcus",PG,72.50,163.8,21.9,0.043,78.25,97.0,7.75,8.8,33.5,39.5,10.82,2.69,3.15,NA,107.9%,67.8,130.5,136.5
2016,"Payton II, Gary",PG,74.00,183.8,23.6,0.040,80.00,99.5,8.75,9.5,31.5,38.5,11.57,3.17,3.23,NA,108.1%,83.1,131.0,138.0
2016,"Poeltl, Jakob",C,84.25,239.0,23.7,0.058,86.75,111.5,9.25,10.3,NA,NA,NA,NA,NA,NA,103.0%,94.8,NA,NA
2016,"Prince, Taurean",SF,78.50,220.2,25.1,0.065,83.50,102.0,9.00,8.5,34.0,36.0,10.96,2.80,3.24,NA,106.4%,76.5,136.0,138.0
2016,"Qi, Zhou",PF-C,85.25,218.2,21.1,0.049,91.75,112.5,9.25,9.5,31.5,32.0,11.27,2.90,3.46,NA,107.6%,87.9,144.0,144.5
2016,"Richardson, Malachi",SG-SF,76.75,199.6,23.8,0.070,84.00,101.5,8.75,10.0,33.0,38.0,10.56,3.25,3.33,NA,109.4%,87.5,134.5,139.5
2016,"Selden, Wayne",SG,76.25,232.4,28.1,0.073,82.50,101.0,9.00,9.3,NA,NA,NA,NA,NA,NA,108.2%,83.3,NA,NA
2016,"Siakam, Pascal",PF,80.25,226.6,24.7,0.052,87.25,107.5,9.25,10.0,30.5,36.5,11.25,3.09,3.41,NA,108.7%,92.5,138.0,144.0
2016,"Stone, Diamond",C,81.00,254.4,27.3,0.129,86.75,108.5,8.50,7.8,27.0,29.5,12.02,3.22,3.50,NA,107.1%,65.9,135.5,138.0
2016,"Ulis, Tyler",PG,68.75,149.2,22.2,0.052,74.00,88.5,7.50,7.5,32.5,38.0,10.80,2.88,3.20,NA,107.6%,56.3,121.0,126.5
2016,"Uthoff, Jarrod",PF,80.50,214.4,23.3,0.060,83.50,104.0,8.75,9.0,29.0,34.5,11.52,3.03,3.50,NA,103.7%,78.8,133.0,138.5
2016,"Valentine, Denzel",SG-SF,76.00,210.4,25.6,0.092,82.75,102.0,8.50,9.8,27.0,32.0,10.51,3.22,3.46,NA,108.9%,82.9,129.0,134.0
2016,"Whitehead, Isaiah",PG-SG,75.25,210.0,26.1,0.093,80.75,100.0,8.50,8.8,27.5,35.5,11.65,3.21,3.34,NA,107.3%,74.4,127.5,135.5
2016,"Williams, Troy",SF,77.75,217.8,25.3,0.100,80.25,102.0,8.25,9.3,30.0,36.0,10.72,3.08,3.35,NA,103.2%,76.3,132.0,138.0
2016,"Wiltjer, Kyle",PF,80.75,242.8,26.2,0.153,84.25,102.5,8.25,9.5,28.5,35.5,11.35,3.04,3.48,NA,104.3%,78.4,131.0,138.0
2016,"Zimmerman, Stephen",C,82.25,234.0,24.3,0.112,87.25,108.5,9.00,9.0,26.0,31.0,12.08,3.16,3.43,NA,106.1%,81.0,134.5,139.5
2015,"Alexander, Cliff",PF-C,79.25,239.2,26.8,0.058,87.50,109.5,9.50,10.3,NA,NA,NA,NA,NA,NA,110.4%,97.4,NA,NA
2015,"Anderson, Justin",SF-SG,77.25,230.6,27.2,0.050,83.75,101.0,8.50,9.5,38.0,43.0,11.13,2.88,3.22,12,108.4%,80.8,139.0,144.0
2015,"Ashley, Brandon",PF,79.25,228.0,25.5,0.088,87.75,105.0,9.00,9.5,31.5,35.5,11.21,3.35,3.58,9,110.7%,85.5,136.5,140.5
2015,"Boatright, Ryan",PG,70.00,169.6,24.3,0.066,72.50,92.5,7.50,8.8,32.0,41.0,10.71,3.05,3.26,10,103.6%,65.6,124.5,133.5
2015,"Booker, Devin",SG,76.50,205.8,24.7,0.083,80.25,102.5,8.75,9.0,27.5,34.5,10.27,2.75,3.28,8,104.9%,78.8,130.0,137.0
2015,"Brown, Anthony",SF-SG,77.75,211.0,24.5,0.061,83.00,104.5,8.50,9.0,27.5,34.5,10.94,3.29,3.18,4,106.8%,76.5,132.0,139.0
2015,"Cauley-Stein, Willie",C,83.25,242.4,24.6,0.063,87.00,111.0,9.50,9.0,NA,NA,NA,NA,NA,NA,104.5%,85.5,NA,NA
2015,"Christmas, Rakeem",PF-C,80.25,242.6,26.5,0.096,89.25,110.5,9.25,9.0,29.0,32.0,11.60,3.30,3.47,9,111.2%,83.3,139.5,142.5
2015,"Connaughton, Pat",SG,76.00,215.0,26.2,0.102,80.00,96.0,8.50,9.3,37.5,44.0,10.58,3.08,3.20,13,105.3%,78.6,133.5,140.0
2015,"Cook, Quinn",PG,72.25,179.0,24.1,0.067,76.00,96.5,7.50,8.8,24.5,31.0,11.44,3.41,3.38,14,105.2%,65.6,121.0,127.5
2015,"Dawson, Branden",PF,77.50,230.2,26.9,0.058,83.00,105.0,9.00,8.8,28.5,34.5,12.22,3.53,3.20,12,107.1%,78.8,133.5,139.5
2015,"Dekker, Sam",SF,79.75,218.6,24.2,0.075,83.50,106.0,8.50,9.3,25.5,34.5,10.64,2.96,3.28,5,104.7%,78.6,131.5,140.5
2015,"Frazier II, Michael",SG,75.75,199.4,24.4,0.074,80.00,101.5,8.25,9.3,27.0,35.0,10.66,3.02,3.32,10,105.6%,76.3,128.5,136.5
2015,"Graham, Treveon",SF,76.00,219.4,26.7,0.055,82.50,103.0,8.50,8.3,28.5,31.5,11.64,3.15,3.30,11,108.6%,70.1,131.5,134.5
2015,"Grant, Jerian",PG,75.25,198.0,24.6,0.056,79.50,100.0,8.25,8.5,NA,NA,NA,NA,NA,NA,105.6%,70.1,NA,NA
2015,"Hanlan, Olivier",PG-SG,75.25,185.8,23.1,0.043,78.00,100.0,8.00,8.8,28.0,34.0,11.41,3.12,3.25,19,103.7%,70.0,128.0,134.0
2015,"Harrell, Montrezl",PF,79.00,253.4,28.5,0.119,88.25,109.0,9.00,9.8,NA,NA,NA,NA,NA,NA,111.7%,87.8,NA,NA
2015,"Harrison, Aaron",SG,76.50,209.2,25.1,0.060,80.25,100.5,8.75,10.0,28.5,34.5,NA,NA,3.27,1,104.9%,87.5,129.0,135.0
2015,"Harrison, Andrew",PG,76.50,213.2,25.6,0.059,81.00,100.0,8.25,9.3,26.5,33.0,11.20,NA,3.34,NA,105.9%,76.3,126.5,133.0
2015,"Harvey, Tyler",SG,74.75,181.4,22.8,0.092,77.50,98.5,7.75,8.8,26.0,28.5,10.56,2.93,3.44,1,103.7%,67.8,124.5,127.0
2015,"Hawkins, Corey",SG-PG,72.75,191.8,25.5,0.055,80.00,99.5,8.75,9.0,28.5,34.0,10.81,NA,3.51,9,110.0%,78.8,128.0,133.5
2015,"Hollis-Jefferson, Rondae",SF,77.50,210.8,24.7,0.050,86.00,104.0,8.75,9.8,32.0,38.0,10.41,3.19,3.12,13,111.0%,85.3,136.0,142.0
2015,"Holmes, Jonathan",PF-SF,80.25,242.2,26.4,0.072,83.50,107.5,8.25,9.5,25.5,31.0,10.95,3.12,3.51,NA,104.0%,78.4,133.0,138.5
2015,"Holmes, Richaun",PF,80.25,242.8,26.5,0.088,85.50,108.0,8.50,8.5,32.5,36.0,11.24,3.31,3.32,15,106.5%,72.3,140.5,144.0
2015,"Hunter, R.J.",SG,76.50,185.0,22.2,0.060,82.50,104.0,8.50,8.3,27.5,33.5,10.87,2.91,3.26,1,107.8%,70.1,131.5,137.5
2015,"Hunter, Vince",PF,78.75,208.4,23.6,0.046,83.00,104.5,9.00,8.8,33.5,37.5,11.19,3.06,3.26,13,105.4%,78.8,138.0,142.0
2015,"Johnson, Dakari",C,83.00,264.6,27.0,0.149,86.00,112.0,9.25,10.5,22.5,25.0,11.76,2.94,3.62,4,103.6%,97.1,134.5,137.0
2015,"Johnson, Stanley",SF,77.00,241.8,28.7,0.075,83.50,102.0,9.00,9.0,NA,NA,NA,NA,NA,NA,108.4%,81.0,NA,NA
2015,"Jones, Tyus",PG,72.50,184.6,24.7,0.065,77.00,97.0,8.25,8.8,26.5,32.5,11.84,2.95,3.32,2,106.2%,72.2,123.5,129.5
2015,"Kaminsky, Frank",C-PF,83.75,231.2,23.2,0.094,83.00,109.5,8.50,9.5,NA,NA,NA,NA,NA,NA,99.1%,80.8,NA,NA
2015,"Looney, Kevon",PF,80.00,222.4,24.4,0.119,87.50,110.0,9.50,9.3,NA,NA,NA,NA,NA,NA,109.4%,87.9,NA,NA
2015,"Lyles, Trey",PF,81.00,241.2,25.8,0.121,85.50,108.0,9.25,10.3,NA,NA,NA,NA,NA,NA,105.6%,94.8,NA,NA
2015,"Martin, Jarell",PF,80.00,238.6,26.2,0.101,81.00,106.5,8.25,9.5,28.5,35.0,11.20,2.97,3.27,19,101.3%,78.4,135.0,141.5
2015,"McConnell, TJ",PG,72.50,187.8,25.1,0.073,74.00,96.5,7.50,7.0,26.0,31.5,10.95,3.09,3.30,7,102.1%,52.5,122.5,128.0
2015,"McCullough, Chris",PF,80.25,199.0,21.7,0.062,87.25,109.0,8.75,8.8,NA,NA,NA,NA,NA,NA,108.7%,76.6,NA,NA
2015,"Mickey, Jordan",PF,79.00,238.0,26.8,0.072,87.25,106.0,8.75,9.5,33.0,37.5,11.72,3.13,3.28,9,110.4%,83.1,139.0,143.5
2015,"Nance, Larry",PF,79.50,226.6,25.2,0.064,85.50,108.0,9.00,9.8,29.0,37.5,10.93,3.01,3.25,10,107.5%,87.8,137.0,145.5
2015,"Oubre, Kelly",SF-SG,77.75,202.8,23.6,0.057,86.25,102.5,9.00,8.8,34.5,37.0,11.09,3.12,3.32,7,110.9%,78.8,137.0,139.5
2015,"Payne, Cameron",PG,72.75,182.8,24.3,0.063,79.25,97.5,8.50,8.3,29.8,35.5,10.90,2.93,3.28,0,108.9%,70.1,127.3,133.0
2015,"Petteway, Terran",SG,76.75,209.2,25.0,0.049,83.25,104.5,8.25,8.3,25.0,31.0,10.91,3.10,3.32,15,108.5%,68.1,129.5,135.5
2015,"Portis, Bobby",PF,81.50,246.2,26.1,0.089,86.00,108.5,9.50,9.3,25.0,31.5,11.78,3.28,3.56,5,105.5%,87.9,133.5,140.0
2015,"Powell, Norman",SG,75.00,215.4,26.9,0.064,82.75,102.5,9.25,9.0,32.5,40.5,10.69,3.20,3.20,5,110.3%,83.3,135.0,143.0
2015,"Qualls, Michael",SG-SF,76.00,201.4,24.5,0.040,84.25,104.5,9.00,10.3,34.0,39.5,11.88,NA,3.18,9,110.9%,92.3,138.5,144.0
2015,"Randle, Chasson",PG,72.25,178.8,24.1,0.045,79.00,96.5,8.50,9.5,33.5,39.5,10.63,2.81,3.20,6,109.3%,80.8,130.0,136.0
2015,"Rozier, Terry",PG-SG,72.50,190.2,25.4,0.056,80.25,98.5,8.25,8.5,33.0,38.0,10.84,2.84,3.15,7,110.7%,70.1,131.5,136.5
2015,"Russell, D?Angelo",PG-SG,75.25,193.4,24.0,0.083,81.75,102.0,8.75,9.8,NA,NA,NA,NA,NA,NA,108.6%,85.3,NA,NA
2015,"Sykes, Keifer",PG,70.50,167.2,23.6,0.050,74.00,93.0,8.50,9.5,34.0,43.0,10.47,3.15,3.13,8,105.0%,80.8,127.0,136.0
2015,"Thornton, Marcus",PG-SG,73.75,177.4,22.9,0.053,79.75,97.5,8.25,8.5,34.5,43.0,10.78,2.88,3.02,3,108.1%,70.1,132.0,140.5
2015,"Tokoto, J.P.",SF-SG,77.25,195.8,23.1,0.041,82.00,100.5,8.00,8.8,34.5,40.0,10.97,3.20,3.27,12,106.1%,70.0,135.0,140.5
2015,"Turner, Myles",C-PF,81.75,238.6,25.1,0.093,88.00,112.0,9.25,9.3,NA,NA,NA,NA,NA,NA,107.6%,85.6,NA,NA
2015,"Upshaw, Robert",C,82.75,258.2,26.5,0.125,89.50,113.0,10.00,11.0,NA,NA,NA,NA,NA,NA,108.2%,110.0,NA,NA
2015,"Vaughn, Rashad",SG,75.75,198.6,24.3,0.062,79.00,101.0,8.00,8.5,28.0,34.0,11.40,3.10,3.21,5,104.3%,68.0,129.0,135.0
2015,"Walker, Chris",PF,80.75,208.0,22.4,0.051,86.75,108.0,9.00,9.0,30.5,37.0,11.25,3.41,3.35,6,107.4%,81.0,138.5,145.0
2015,"Wells, Dez",SG,75.00,208.8,26.1,0.081,81.50,100.5,8.75,9.8,31.5,39.0,10.56,3.05,3.20,15,108.7%,85.3,132.0,139.5
2015,"Williams, Alan",PF,79.25,261.4,29.3,0.120,85.75,106.5,8.50,9.5,25.5,28.5,12.26,3.54,3.50,8,108.2%,80.8,132.0,135.0
2015,"Winslow, Justise",SF,76.50,221.8,26.6,0.053,82.25,104.5,8.50,9.3,NA,NA,NA,NA,NA,NA,107.5%,78.6,NA,NA
2015,"Wood, Christian",PF,81.25,216.0,23.0,0.147,87.25,111.5,9.25,10.8,NA,NA,NA,NA,NA,NA,107.4%,99.4,NA,NA
2015,"Wright, Delon",PG,76.25,181.4,21.9,0.066,79.50,101.5,8.00,8.5,29.5,31.0,11.16,3.50,3.29,4,104.3%,68.0,131.0,132.5
2014,"Adams, Jordan",SG,75.50,208.8,25.8,0.108,82.00,102.0,8.50,7.5,24.5,29.5,12.13,3.05,3.50,NA,108.6%,63.8,126.5,131.5
2014,"Anderson, Kyle",SF,79.50,230.1,25.6,0.134,86.75,107.5,8.25,8.8,NA,NA,NA,NA,NA,NA,109.1%,72.2,NA,NA
2014,"Antetokounmpo, Thanasis",SF,77.25,205.2,24.2,0.061,84.00,104.5,9.00,9.8,31.5,39.5,11.39,3.05,3.18,NA,108.7%,87.8,136.0,144.0
2014,"Bachynski, Jordan",PF,85.25,254.1,24.6,0.075,88.00,108.5,9.25,10.0,29.0,33.0,12.15,3.03,3.36,NA,103.2%,92.5,137.5,141.5
2014,"Bairstow, Cameron",PF,80.75,252.4,27.2,0.087,84.75,107.0,8.75,9.0,31.0,33.5,11.39,3.09,3.37,NA,105.0%,78.8,138.0,140.5
2014,"Birch, Khem",PF,79.50,208.8,23.2,0.060,85.00,107.0,9.00,8.5,30.5,35.5,11.60,3.24,3.26,NA,106.9%,76.5,137.5,142.5
2014,"Brown, Alec",PF,84.25,231.2,22.9,0.077,85.50,109.0,9.25,8.8,27.0,30.0,12.05,2.91,3.48,NA,101.5%,80.9,136.0,139.0
2014,"Brown, Jabari",SG,75.00,201.9,25.2,0.061,80.25,100.0,9.00,9.3,28.0,32.0,11.60,3.26,3.50,NA,107.0%,83.3,128.0,132.0
2014,"Brown, Markel",SG,74.50,184.4,23.4,0.042,80.75,100.0,8.25,9.8,36.5,43.5,12.62,2.90,3.18,NA,108.4%,80.4,136.5,143.5
2014,"Burton, Deonte",PG,72.00,192.8,26.1,0.077,79.00,97.5,8.25,8.0,29.0,39.5,11.28,3.08,3.28,NA,109.7%,66.0,126.5,137.0
2014,"Christon, Semaj",PG,73.50,186.0,24.2,0.053,78.50,99.0,8.50,8.3,30.5,36.5,11.55,3.21,3.32,NA,106.8%,70.1,129.5,135.5
2014,"Clarkson, Jordan",PG,75.25,186.3,23.1,0.043,80.00,98.0,8.25,9.0,33.0,38.5,10.76,2.98,3.28,NA,106.3%,74.3,131.0,136.5
2014,"Craft, Aaron",PG,72.75,191.6,25.4,0.061,74.00,94.5,7.75,8.5,29.0,32.0,10.78,2.90,3.26,NA,101.7%,65.9,123.5,126.5
2014,"Daniels, DeAndre",SF,79.25,196.0,21.9,0.039,86.00,106.5,9.25,10.5,26.5,32.0,11.46,3.04,3.44,NA,108.5%,97.1,133.0,138.5
2014,"Dinwiddie, Spencer",PG,76.50,204.9,24.6,0.054,80.25,103.0,8.25,9.0,NA,NA,NA,NA,NA,NA,104.9%,74.3,NA,NA
2014,"Early, Cleanthony",SF,78.00,209.4,24.2,0.045,82.75,101.5,8.50,9.0,34.0,40.0,11.15,2.96,3.18,NA,106.1%,76.5,135.5,141.5
2014,"Ejim, Melvin",SF,77.25,218.5,25.7,0.065,83.25,103.5,8.75,9.3,29.5,35.0,11.55,3.12,3.14,NA,107.8%,80.9,133.0,138.5
2014,"Ennis, Tyler",PG,73.00,181.5,23.9,0.062,79.25,98.0,8.25,8.8,29.0,36.0,11.12,2.84,3.30,NA,108.6%,72.2,127.0,134.0
2014,"Exum, Dante",SG,76.50,196.3,23.6,0.064,81.50,103.0,8.50,9.5,31.5,34.5,10.75,2.88,3.19,NA,106.5%,80.8,134.5,137.5
2014,"Fair, C.J.",SF,78.50,218.1,24.9,0.051,81.50,104.0,9.00,9.0,27.0,35.0,11.00,3.06,3.32,NA,103.8%,81.0,131.0,139.0
2014,"Gordon, Aaron",PF,79.50,220.1,24.5,0.051,83.75,105.0,8.75,10.5,32.5,39.0,10.81,2.76,3.27,NA,105.3%,91.9,137.5,144.0
2014,"Grant, Jerami",SF,78.50,214.0,24.4,0.038,86.75,107.0,9.25,9.3,NA,NA,NA,NA,NA,NA,110.5%,85.6,NA,NA
2014,"Hairston, P.J.",SG,76.25,228.8,27.7,0.082,81.00,101.0,8.75,9.8,32.0,37.0,11.12,NA,3.32,NA,106.2%,85.3,133.0,138.0
2014,"Harris, Gary",SG,74.50,204.8,25.9,0.046,78.75,96.0,8.50,9.5,NA,NA,NA,NA,NA,NA,105.7%,80.8,NA,NA
2014,"Harris, Joe",SG,76.75,215.0,25.7,0.062,78.00,100.0,8.50,9.8,28.5,33.5,11.11,2.92,3.31,NA,101.6%,82.9,128.5,133.5
2014,"Hood, Rodney",SF,79.25,208.2,23.3,0.075,80.50,103.0,8.50,8.5,29.0,36.0,11.21,3.14,3.38,NA,101.6%,72.3,132.0,139.0
2014,"Jefferson, Cory",PF,79.75,218.4,24.1,0.053,84.50,105.0,8.75,9.8,33.0,37.5,12.63,3.39,3.36,NA,106.0%,85.3,138.0,142.5
2014,"Johnson, Nick",SG,73.50,198.0,25.8,0.061,79.25,96.5,8.75,9.8,33.5,41.5,10.80,2.95,3.27,NA,107.8%,85.3,130.0,138.0
2014,"Kilpatrick, Sean",SG,74.50,218.7,27.7,0.092,79.00,99.0,9.00,9.0,NA,NA,NA,NA,NA,NA,106.0%,81.0,NA,NA
2014,"Kirk, Alex",PF,81.25,252.0,26.8,0.136,87.50,109.5,9.25,10.5,28.5,31.5,11.20,3.19,3.48,NA,107.7%,97.1,138.0,141.0
2014,"LaVine, Zach",PG,76.50,180.9,21.7,0.047,80.25,100.0,8.25,8.8,33.5,41.5,10.42,2.80,3.19,NA,104.9%,72.2,133.5,141.5
2014,"Marble, Devyn",SG,77.00,192.4,22.8,0.069,81.00,102.0,8.25,8.5,29.0,35.0,11.32,3.08,3.28,NA,105.2%,70.1,131.0,137.0
2014,"McAdoo, James",PF,79.50,227.6,25.3,0.062,86.25,106.5,9.25,9.0,29.5,34.0,11.61,2.91,3.28,NA,108.5%,83.3,136.0,140.5
2014,"McDaniels, K.J.",SF,76.50,195.6,23.5,0.045,83.25,102.0,8.75,9.8,33.0,37.0,12.71,3.20,3.10,NA,108.8%,85.3,135.0,139.0
2014,"McDermott, Doug",SF,78.25,218.0,25.0,0.071,81.25,103.0,8.75,9.8,28.5,36.5,11.10,3.15,3.29,NA,103.8%,85.3,131.5,139.5
2014,"McRae, Jordan",SG,75.75,179.4,22.0,0.052,84.50,104.0,8.75,8.5,27.5,34.5,11.07,3.15,3.39,NA,111.6%,74.4,131.5,138.5
2014,"Napier, Shabazz",PG,71.00,175.2,24.4,0.074,75.25,93.0,8.25,8.5,30.5,37.5,11.60,3.13,3.20,NA,106.0%,70.1,123.5,130.5
2014,"O?Bryant III, Johnny",PF,79.25,256.8,28.7,0.108,86.25,105.0,9.25,9.5,31.0,35.5,11.57,3.32,3.45,NA,108.8%,87.9,136.0,140.5
2014,"Patterson, Lamar",SG,76.00,226.0,27.5,0.108,83.00,101.0,9.00,9.3,27.5,32.5,11.63,3.13,3.45,NA,109.2%,83.3,128.5,133.5
2014,"Payne, Adreian",PF,81.00,238.5,25.6,0.076,88.00,109.0,9.25,9.5,NA,NA,NA,NA,NA,NA,108.6%,87.9,NA,NA
2014,"Payton, Elfrid",PG,74.50,185.4,23.5,0.057,80.00,98.5,8.75,9.0,31.5,35.5,11.06,2.92,3.23,NA,107.4%,78.8,130.0,134.0
2014,"Powell, Dwight",PF,81.50,234.4,24.8,0.062,84.50,105.0,9.00,9.3,28.5,35.0,11.28,2.88,3.20,NA,103.7%,83.3,133.5,140.0
